Date,XRT US,XLK US,XLE US,XLF US,XLU US,XLV US,XLP US,XLY US,XLI US
2/1/2008,16.575,26.12,79.5,23.03,42.09,34.94,28.39,32.2,38.51
3/1/2008,16.195,26.16,80.44,22.88,42.03,35.15,28.24,31.84,38.54
4/1/2008,15.405,25.14,77.5,22.23,42.35,34.79,28.12,30.84,37.75
7/1/2008,15.51,24.92,77.2,22.29,43.23,35.48,28.45,30.95,37.28
8/1/2008,15.18,24.26,75.85,21.48,43.24,35.77,28.24,30.35,36.45
9/1/2008,15.34,24.6,76.85,21.88,43.71,36.41,28.62,30.57,36.56
10/1/2008,15.465,24.64,76.53,22.26,43.44,36.36,28.67,31,37.07
11/1/2008,14.935,24.28,75.6,22.33,43.43,36.47,28.27,30.26,36.44
14/1/2008,14.905,24.77,77.1,22.64,43.49,36.19,28.15,30.55,36.89
15/1/2008,14.55,24.25,73.91,21.71,43.03,35.78,27.85,29.99,36.12
16/1/2008,14.935,23.72,71.45,22.07,42.26,35.87,27.75,30.16,35.7
17/1/2008,14.845,23.51,68.75,20.95,40.63,35.18,27.55,29.66,34.75
18/1/2008,14.805,23.1,68.9,20.71,40.03,34.67,27.15,29.52,34.68
21/1/2008,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
22/1/2008,15.36,22.67,66.95,21.15,38.65,33.41,26.87,30.1,34.8
23/1/2008,16.465,22.87,67.57,22.66,39.68,33.65,27.2,31.2,35.75
24/1/2008,16.1,23.2,69.95,22.66,38.6,33.52,27.07,31.51,35.96
25/1/2008,15.53,22.84,68.7,22.07,38.18,32.99,26.7,30.86,35.8
28/1/2008,16.275,22.94,70.26,22.86,38.78,33.41,26.91,31.37,36.33
29/1/2008,16.6,23.14,71.05,23.21,38.91,33.5,26.99,31.47,36.65
30/1/2008,16.27,22.96,70.16,22.74,38.71,33.11,26.8,31.27,36.8
31/1/2008,17,23.25,69.6,23.66,39.22,33.7,27.2,32.58,37
1/2/2008,17.368,23.65,71.35,24.1,40.24,33.86,27.47,32.87,37.85
4/2/2008,16.69,23.16,71.4,23.4,40.82,33.98,27.3,32.4,37.44
5/2/2008,16.27,22.58,68.45,22.45,39.59,33.36,26.93,31.49,36.49
6/2/2008,16,22.33,67.51,22.19,39.52,33.45,26.82,31.15,36.43
7/2/2008,16.795,22.47,68.84,22.4,39.31,33.32,27.1,31.75,36.44
8/2/2008,16.705,22.3,69.85,22.02,39,33.11,26.8,31.57,36.17
11/2/2008,16.95,22.69,71.65,21.53,39.32,33.01,27.14,31.9,36.53
12/2/2008,16.965,22.74,71.61,22.13,39.99,33.49,27.5,31.96,36.9
13/2/2008,17.0875,23.26,73.35,22.05,39.8,33.44,27.37,32.37,37.56
14/2/2008,16.465,22.8,72.72,21.45,39.3,33.3,27.23,32.06,37
15/2/2008,16.45,22.72,72.85,21.79,39.85,33.33,27.35,32.23,36.77
18/2/2008,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
19/2/2008,16.2,22.51,75.25,21.75,39.53,33.75,27.79,31.86,36.95
20/2/2008,16.475,22.55,76.15,22.01,39.61,33.65,27.2,32.3,37.07
21/2/2008,16.315,22.51,74.06,21.62,38.74,33.3,27.3,31.53,36.78
22/2/2008,16.395,22.49,74.9,22.09,39.42,33.37,27.6,32.22,37.15
25/2/2008,16.755,22.62,77.04,22.09,39.46,33.8,27.64,32.65,37.44
26/2/2008,17.1,22.88,78.35,22.28,39.97,33.5,27.98,32.97,37.47
27/2/2008,17,22.9,77.33,22.38,39.01,33.65,27.6,32.9,37.54
28/2/2008,16.5599,22.61,78.66,21.68,38.75,33.26,27.65,32.12,37.27
29/2/2008,15.89,22.15,76.05,20.97,37.61,32.8,27.13,31.32,36.25
3/3/2008,15.995,22.14,77,20.69,38.18,32.79,27.4,31.25,36.78
4/3/2008,16.075,22.17,75.5,20.58,38.84,32.83,27.38,31.2,36.35
5/3/2008,16.135,22.33,77.4,20.41,38.73,32.77,27.45,31.21,36.83
6/3/2008,15.275,22.02,75.85,19.71,37.94,32.11,27.2,30.45,36.13
7/3/2008,15.13,22.02,73.76,19.75,37.7,31.74,27.07,30.16,35.61
10/3/2008,14.78,21.78,72.85,19.19,37.65,31,26.93,29.81,35.04
11/3/2008,15.48,22.55,76.6,20.45,38.3,31.3,27.5,30.62,36.23
12/3/2008,15.29,22.32,74.9,20.11,38.3,31.3,27.43,30.45,36.16
13/3/2008,15.75,22.23,76.15,20.06,38.18,31.26,27.43,30.48,36.66
14/3/2008,15.375,21.95,74.76,19.49,37.9,30.68,26.96,30.0401,36.08
17/3/2008,14.91,21.85,72.15,19.04,37.92,30.64,26.81,29.64,35.9
18/3/2008,15.675,22.83,75.3,20.64,38.59,31.6,27.3,30.81,37.79
19/3/2008,15.275,22.15,70.7,20.1,37.83,31.19,27.45,30.4,36.41
20/3/2008,16.48,22.39,70.81,21.37,37.45,31.09,27.6201,31.25,36.63
21/3/2008,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
24/3/2008,16.7,23.18,72.05,21.65,37.57,31.5,27.93,32.29,37.46
25/3/2008,16.585,23.2,72.77,21.58,37.46,31.56,28,32.03,37.69
26/3/2008,16.575,22.75,74.35,20.8,37.6,31.25,27.77,31.43,37.39
27/3/2008,16.35,22.57,73.6,20.48,37.98,31.41,27.91,31.13,36.98
28/3/2008,15.7164,22.43,73.4,20.02,37.63,31.33,27.88,30.53,36.84
31/3/2008,15.855,22.4,74.06,20.19,37.94,31.17,27.86,30.72,37.4
1/4/2008,16.695,23.05,75.45,21.62,38.92,31.67,28.2,32.1,38.25
2/4/2008,16.7,23.33,76.5,21.6,39.42,31.45,28.21,32.1,38.42
3/4/2008,16.605,23.32,76.68,21.7,39.21,31.35,28.13,32.2,38.25
4/4/2008,16.54,23.24,77.31,21.4,39.17,31.6,28.37,32.05,38.4
7/4/2008,16.335,23.26,77.72,21.53,39.34,31.96,28.19,31.93,38.16
8/4/2008,16.2,23.12,78.6,21.29,39.6,31.85,28.18,31.86,38.13
9/4/2008,15.805,23.02,78.75,20.93,39.5,31.7,27.9,31.16,37.76
10/4/2008,15.965,23.21,78.6,20.8,39.22,31.95,27.97,31.49,37.92
11/4/2008,15.535,22.59,77.5,20.41,39.27,31.53,27.79,30.91,36.43
14/4/2008,15.5,22.5,79.28,19.93,39.21,31.39,27.78,30.69,36.45
15/4/2008,15.655,22.5,79.7,20.13,39.64,31.36,27.95,30.65,36.62
16/4/2008,15.85,23.42,82.4,20.67,40.47,31.53,28.11,31.33,37.64
17/4/2008,15.825,23.41,82.33,21.03,40.55,31.33,28.15,31.47,37.2
18/4/2008,16.28,23.82,83.59,21.49,40.68,31.63,27.96,32.07,38.32
21/4/2008,16.16,23.97,84.54,21.16,40.31,31.53,28.04,32.07,38.19
22/4/2008,15.585,23.85,84.58,20.87,40.19,31.2,27.87,31.61,37.58
23/4/2008,15.7,24,83.92,20.73,40.25,31.3,28.05,31.6,37.6
24/4/2008,16.175,24.29,81.72,21.48,40.21,31.4,28.09,32.04,37.84
25/4/2008,16.64,24,82.88,21.88,40.34,31.81,27.93,32.36,38.37
28/4/2008,16.64,24,83.02,21.94,39.95,32,28.1,32.32,38.59
29/4/2008,16.88,24.23,81.15,21.67,40.14,31.65,28.13,32.58,38.23
30/4/2008,16.5,23.8,81.75,21.61,39.88,31.48,27.65,31.45,38.5
1/5/2008,16.895,24.8,79.96,22.35,40.35,32.04,28.15,33.26,38.75
2/5/2008,16.805,24.79,81.47,22.5,41.02,32.05,28.112,33.19,38.9
5/5/2008,16.48,24.68,82.65,22.11,40.43,31.96,28.01,32.82,38.8
6/5/2008,16.465,24.98,84.84,22.35,40.42,31.9,28.19,32.96,38.95
7/5/2008,16.38,24.54,83.26,21.54,39.81,31.62,27.92,32.34,38.35
8/5/2008,16.19,24.58,84.93,21.1,39.91,31.5,28,32.39,38.48
9/5/2008,16.22,24.5,84.77,21.1,40.04,31.47,27.84,32.2,38.24
12/5/2008,16.74,24.9,84.3,21.36,40.43,31.71,28.15,32.86,38.85
13/5/2008,16.795,24.9,85.68,21.16,40.37,31.41,28.05,32.98,39.11
14/5/2008,16.995,24.95,84.7,21.31,40.52,31.67,28.16,33.35,39.15
15/5/2008,17.245,25.43,85.82,21.52,40.48,31.58,28.5,33.67,39.38
16/5/2008,16.98,25.37,88.95,21.43,40.78,31.7,28.49,33.44,39.28
19/5/2008,16.87,25.5,89.5,21.23,41.24,31.9,28.65,33.45,39.72
20/5/2008,16.54,25.1,90.39,20.73,41.52,31.81,28.22,32.93,39.09
21/5/2008,16.065,24.44,89.05,20.2,41.31,31.53,27.93,32.23,38.43
22/5/2008,16.225,24.53,87.75,20.32,41.55,31.87,28.23,32.09,38.34
23/5/2008,15.985,24.48,86.26,20.02,40.91,31.35,28.08,31.7,37.79
26/5/2008,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
27/5/2008,16.25,24.88,85.7,20.12,41.12,31.48,28.16,31.94,38.19
28/5/2008,16.545,25.02,87.51,20.01,41.15,31.45,28.2,31.94,38.45
29/5/2008,16.76,25.2,85.12,20.37,41.59,32.13,28.31,32.56,38.6
30/5/2008,16.565,25.35,86,20.11,41.31,32.08,28.49,32.31,38.84
2/6/2008,16.195,24.99,86.51,19.81,41.01,31.7,28.24,31.99,38.51
3/6/2008,16.325,24.85,84.65,19.74,40.65,31.91,28.39,32.03,38.38
4/6/2008,16.385,24.9,83.39,19.62,41.14,31.92,28.37,32.22,38.23
5/6/2008,16.815,25.41,87.74,20.01,41.63,32.2,28.66,32.64,38.51
6/6/2008,15.89,24.72,86.02,18.94,40.54,31.42,27.95,31.26,37.01
9/6/2008,15.8,24.67,88.55,18.68,41.17,31.25,28.05,31.24,37.39
10/6/2008,16,24.56,86.37,18.74,41.13,30.95,28.1,31.36,37.17
11/6/2008,15.4,23.93,86.9,18.2,41.09,30.64,27.95,30.7,36.47
12/6/2008,15.725,24.2,85.58,18.69,40.92,30.38,28.14,30.95,36.6
13/6/2008,16.215,24.46,86.6,18.98,41.29,30.86,28.12,31.72,37.02
16/6/2008,16.165,24.52,86.91,19.16,41.33,30.96,27.82,31.62,36.82
17/6/2008,15.925,24.42,88.35,18.6,41.56,30.88,27.73,31.3,36.74
18/6/2008,15.635,24.16,88.69,18.29,41.4,30.53,27.42,30.61,36.21
19/6/2008,16.05,24.25,86.56,18.49,41.45,30.57,27.51,31,36.68
20/6/2008,15.42,23.75,85.75,18.01,40.67,30,27.08,29.98,35.9
23/6/2008,15.125,23.53,89.14,17.44,41.16,30.22,26.98,29.46,35.97
24/6/2008,15.065,23.5,87.45,17.65,40.82,30.33,27.07,29.58,35.54
25/6/2008,15.36,23.7,87.12,17.6,41.3,30.67,27.68,29.8,35.28
26/6/2008,14.86,23.25,86.49,16.97,40.07,30.05,26.84,29.1,34.7
27/6/2008,14.65,22.94,87.25,16.7,39.73,30.25,26.56,28.61,33.7
30/6/2008,14.62,22.91,88.48,16.45,40.7,30.58,26.75,28.48,34.01
1/7/2008,14.75,22.75,88.85,16.5,40.91,30.58,26.72,28.12,33.99
2/7/2008,14.5,22.45,86.17,16.25,40.8,30.37,26.69,27.81,32.95
3/7/2008,14.495,22.35,84.9,16.19,40.38,30.5,26.67,28.05,33.41
4/7/2008,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/7/2008,14.6,22.6,82.77,15.66,39.98,30.3,26.94,27.73,33.37
8/7/2008,14.785,22.83,81.4,16.67,40.19,31.1,27.29,28.45,34.14
9/7/2008,14.355,22.15,79.85,15.72,40.67,31.25,27.02,27.85,33.19
10/7/2008,13.88,22.43,82.3,15.61,40.77,31.42,27.22,27.36,33.7
11/7/2008,13.765,22.22,81.8,15.17,40.46,30.82,26.93,26.79,33.09
14/7/2008,13.6,22.05,82.34,14.39,40.18,31.03,26.95,26.65,33.24
15/7/2008,13.66,22,78.87,13.94,39.9,31.18,26.9,26.65,32.58
16/7/2008,14.515,22.32,76.84,15.77,39.11,31.4,27.24,27.72,33.33
17/7/2008,14.68,22.55,75.58,16.45,38.49,31.71,27.29,27.85,34.25
18/7/2008,14.75,22.8,76.9,16.78,38.53,31.7,26.83,28.71,34.3
21/7/2008,14.505,22.35,79.2,16.85,39.21,31.14,26.77,28.2,34.33
22/7/2008,15.165,22.23,76.57,18.26,39.08,31.57,27.24,28.95,34.75
23/7/2008,15.495,22.63,73.79,18.24,38.13,31.71,27.43,29.51,35.02
24/7/2008,14.8,22.05,73.61,17.01,38.07,31.68,27.26,28.88,34.15
25/7/2008,14.85,22.36,73.81,16.95,37.61,31.87,27.11,28.43,34.47
28/7/2008,14.37,21.89,74.1,16.15,37.7,31.61,26.88,27.76,33.68
29/7/2008,15.24,22.33,73.22,17.46,37.75,31.93,27.51,28.75,34.95
30/7/2008,15.09,22.48,77.58,17.73,38.49,31.92,27.83,28.72,35.36
31/7/2008,15.195,22.35,74.4,17.56,38.08,31.95,27.4,28.53,34.28
1/8/2008,15.115,22.1,74.39,17.56,36.99,31.71,27.35,28.25,34.25
4/8/2008,14.81,22.21,70.89,17.42,36.59,31.98,27.6,28.46,34.1
5/8/2008,15.7099,22.63,71.42,18.3,36.89,33.02,28.08,29.73,35.05
6/8/2008,15.505,22.95,73.05,18.12,37.09,33.15,28.38,29.58,35.72
7/8/2008,15.105,22.91,72.2,17.22,37.06,32.75,27.83,29,34.52
8/8/2008,15.75,23.35,70.98,17.82,37.17,33.32,28.41,30.38,35.71
11/8/2008,16.025,23.5,70.95,18.12,37.58,33.35,28.66,31.31,35.8
12/8/2008,15.84,23.55,70.99,17.2,37.14,33.28,28.86,30.9,35.45
13/8/2008,15.395,23.46,73.5,16.7,37.14,33.3,28.57,30.4,35.32
14/8/2008,15.98,23.64,72.15,17.22,36.82,33.28,28.7,30.86,35.45
15/8/2008,16.12,23.73,70.8,17.34,36.95,33.61,28.98,31.22,35.65
18/8/2008,15.925,23.43,69.9,16.68,37,33.33,28.86,30.69,35.25
19/8/2008,15.465,23.02,72.41,16.19,37.2,33.18,28.47,30.12,34.81
20/8/2008,15.415,23.07,74.5,16.52,37.34,32.97,28.48,29.75,34.53
21/8/2008,15.455,22.98,76.37,16.22,37.7,32.76,28.17,29.99,34.61
22/8/2008,15.83,23.3,74.62,16.84,37.85,33.31,28.68,30.69,35.29
25/8/2008,15.36,23,73.65,16.25,37.45,32.77,28.22,29.83,34.74
26/8/2008,15.515,22.91,75.15,16.38,37.86,32.73,28.11,30.06,34.73
27/8/2008,15.65,23.13,76.34,16.7,38.13,32.78,28.24,30.15,34.83
28/8/2008,16.11,23.27,75,17.37,38.19,32.97,28.42,30.85,35.61
29/8/2008,16.105,22.75,74.65,17.39,37.66,32.61,28.14,30.5,35.22
1/9/2008,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/9/2008,16.37,22.62,70.55,17.64,37.2,32.55,28.45,31.1,35.23
3/9/2008,16.7,22.32,70.28,17.91,36.61,32.74,28.24,31.26,34.97
4/9/2008,16.325,21.52,68.7,17.04,36.15,32.02,28.06,30.22,33.77
5/9/2008,16.545,21.52,68.42,17.65,35.39,31.85,28.32,30.28,33.76
8/9/2008,16.975,21.78,67.95,18.42,36.28,32.38,28.92,31.65,34.3
9/9/2008,16.845,21.4,63.25,17.24,35.14,32.1,28.77,31.05,33.29
10/9/2008,16.76,21.3,65.74,17.03,35.53,31.97,28.97,30.73,33.43
11/9/2008,16.955,21.65,66.68,17.42,35.81,32.1,29.09,31.2,34.2
12/9/2008,16.61,21.75,68.93,17.17,36.48,32.4,29.15,31.2,34.11
15/9/2008,16.315,20.7,63.65,15.5,35.21,31.5,28.8,30.15,32.74
16/9/2008,16.3,21.09,66.34,16.66,34.68,31.45,28.8,30.35,32.84
17/9/2008,15.43,19.92,64.95,15.06,33,30.95,27.77,29.15,31.73
18/9/2008,16.995,20.77,66.89,16.25,34.21,31.35,27.95,29.9,32.38
19/9/2008,16.75,20.85,71.25,18.17,35,31.55,27.7,30.2,33.11
22/9/2008,15.685,20.31,70,16.69,34.13,30.8,27.55,28.96,32.23
23/9/2008,15.785,20.3,67.69,16.64,33.54,30.07,27.18,28.55,31.52
24/9/2008,15.605,20.35,67.89,16.45,33.85,30.35,27.13,28.45,31.45
25/9/2008,15.9,20.7,69.55,16.91,34.52,30.9,27.8,28.96,31.7
26/9/2008,16.135,20.8,67.7,17.37,34.53,30.84,27.7,29.25,31.57
29/9/2008,15.09,19,59.65,15.08,32.72,30.15,26.66,27.3,30.5
30/9/2008,15.375,19.85,63.3,16.15,33.23,30.05,27.6,27.9,30.8
1/10/2008,15.24,19.67,62.26,16.78,33.09,30.25,27.8,27.9,30.07
2/10/2008,14.67,18.9,58.71,15.95,32.61,30.3,27.45,26.89,28.27
3/10/2008,14.1,18.63,58.01,15.25,32.12,29.65,27.23,25.95,27.82
6/10/2008,13.54,17.6,54.89,14.45,30.55,28.54,26.44,25.22,27.09
7/10/2008,12.99,16.7,51.88,12.93,29.3,27.85,25.6,23.6,26.19
8/10/2008,12.85,16.55,52.86,12.41,28.79,27.35,24.9,23.14,25.79
9/10/2008,11.65,16,45.25,11.12,26.85,25.25,23.4,21.67,24.32
10/10/2008,11.98,15.9,43.4,12.26,25.76,24.14,23.6,22.13,23.54
13/10/2008,12.605,17.76,50.55,13.22,28.87,27.05,24.7,23,26.06
14/10/2008,12.225,17.16,50.61,14.07,28.63,27.6,24.75,23.14,26.05
15/10/2008,10.74,15.87,43.3,12.55,26.5,24.9,23.9,20.45,23.6
16/10/2008,11.35,16.7,44.95,12.83,27.27,26.2,24.13,21.8,24.08
17/10/2008,11.375,16.54,45.94,12.46,27.41,26.1,24.31,22.24,23.56
20/10/2008,11.42,17.2,51.29,13.08,29.72,27.15,24.51,22.36,24.73
21/10/2008,11.155,16.3,48.96,12.68,28.78,27.07,24.28,22.11,24.51
22/10/2008,10.55,15.45,44.2,11.89,27.56,26.4,23.9,20.6,23.38
23/10/2008,10.19,15.8,46.55,11.77,28.22,25.79,24,20.6,23.44
24/10/2008,9.885,15.06,43.65,11,27.47,25.7,22.8,19.42,22.09
27/10/2008,9.745,14.75,40.86,10.7,26.4,24.6,22.22,19.13,21.24
28/10/2008,10.59,16.8,47.09,12.38,29.06,26.15,23.75,21,23.42
29/10/2008,10.985,16.15,48.13,11.62,28.13,25.97,23.29,21.43,23.52
30/10/2008,11.23,16.75,50.35,12.03,29.7,26.58,24.27,22.08,24.37
31/10/2008,11.555,16.65,51.4,12.61,28.91,26.6,24.12,22.98,25.18
3/11/2008,11.175,16.65,49.81,12.68,29.21,26.8,24.49,22.32,24.75
4/11/2008,11.35,17.35,53.02,13.4,29.76,27.15,24.85,23.2,25.83
5/11/2008,10.53,16.3,50.65,12.17,29.21,26.75,24.41,21.92,24.75
6/11/2008,10.43,15.4,47.6,11.34,27.84,26.1,24.15,20.76,23.59
7/11/2008,10.46,15.84,49.85,11.55,29.06,26.43,24.26,21.12,23.83
10/11/2008,10.15,15.668,50.02,11.21,28.36,26.24,24.33,20.63,23.84
11/11/2008,9.8001,15.33,48.58,10.82,28.36,25.77,23.78,19.91,23.31
12/11/2008,9.21,14.61,44.6,10.15,27.42,25.2,23.27,18.7,22.2
13/11/2008,9.9,15.52,49.84,10.89,29.5,26.55,24.2,20.16,23.39
14/11/2008,9.225,14.81,47.77,10.34,28.8,25.54,23.48,19.18,22.4
17/11/2008,8.8,14.39,46.78,9.68,28.75,25.1,23.17,18.63,21.95
18/11/2008,8.515,14.59,48.09,9.54,28.44,25.27,23.33,18.54,21.97
19/11/2008,8,13.78,45.6,8.54,27.83,24.25,22.73,17.35,20.55
20/11/2008,7.65,13.19,39.96,7.62,26.21,23.56,21.94,16.33,20
21/11/2008,7.935,13.89,44.42,7.86,28.83,23.59,22.99,17.45,20.59
24/11/2008,8.68,14.57,47.63,9.05,29.12,24.06,23.28,18.82,21.62
25/11/2008,8.835,14.77,48.39,9.58,29.7,24.22,23.41,19.06,21.93
26/11/2008,9.35,15.23,51.1,10.03,29.6,24.6,23.71,20.18,22.62
27/11/2008,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
28/11/2008,9.215,15.25,50.28,10.28,30.12,24.92,24.07,20.49,23.11
1/12/2008,8.28,14.15,44.93,8.57,28.12,23.64,22.74,18.7,21.21
2/12/2008,8.515,14.65,46.45,9.27,28.85,24.25,23.07,19.57,22.19
3/12/2008,8.87,15.07,46.48,9.74,29.35,24.83,23.35,20.27,22.57
4/12/2008,9.155,14.46,43.26,9.64,28.29,24.36,23.05,20.49,22.12
5/12/2008,9.805,15.03,44.16,10.4,28.47,25.19,23.7,21.09,22.662
8/12/2008,10.05,15.73,46.12,11.1,28.93,25.39,23.84,21.88,23.25
9/12/2008,9.64,15.63,46.58,10.65,28.52,24.99,23.38,21.44,22.84
10/12/2008,9.92,15.5,48.99,10.47,28.95,24.92,23.37,21.94,23.21
11/12/2008,9.435,15.17,48.76,9.66,28.72,25.07,23.11,21.01,22.21
12/12/2008,9.61,15.35,48.28,9.85,28.9,25.12,23.14,20.94,22.27
15/12/2008,9.305,15.18,48,9.44,28.45,25.07,23.12,20.87,22.26
16/12/2008,9.87,15.97,49.49,10.5,29.42,26.06,23.66,21.98,23.36
17/12/2008,10.17,15.66,49.17,10.4,28.53,25.9,23.54,22.1,23.37
18/12/2008,10.08,15.22,46.31,10.1,28.77,26.09,23.62,21.48,22.55
19/12/2008,10.05,15.27,46,9.93,28.58,26.09,23.23,21.23,22.58
22/12/2008,9.665,15.06,44.63,9.58,28.2,25.91,23.29,20.66,22.23
23/12/2008,9.6,14.85,44.73,9.35,27.8776,25.92,23.1,20.44,22.16
24/12/2008,9.605,14.95,44.56,9.56,28.02,25.83,23.3,20.59,22.3
25/12/2008,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
26/12/2008,9.685,14.93,45.16,9.57,28.08,25.85,23.32,20.82,22.47
29/12/2008,9.55,14.94,46.15,9.48,28.14,25.81,23.27,20.42,22.05
30/12/2008,9.83,15.22,47.27,9.85,28.57,26.31,23.64,21.19,22.87
31/12/2008,10.1825,15.41,47.77,10.17,29.03,26.55,23.87,21.57,23.42
1/1/2009,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/1/2009,10.605,15.99,50.15,10.28,29.71,27.09,24.21,22.65,24.28
5/1/2009,10.725,15.94,51.33,10.11,30.13,26.96,24.31,22.55,24.09
6/1/2009,10.835,16.31,51.89,10.27,29.7,26.52,23.95,22.93,24.62
7/1/2009,10.6,15.79,49.69,9.74,29.46,26.28,23.71,22.02,23.52
8/1/2009,10.795,15.9,50.33,9.7,29.31,26.43,23.4,22.15,23.75
9/1/2009,10.4,15.55,48.64,9.39,29.08,26.15,23,21.47,23.23
12/1/2009,10.15,15.27,46.72,8.89,29.09,25.81,23.01,20.96,22.72
13/1/2009,10.16,15.2,47.89,9.01,28.54,26.03,23.15,20.69,22.33
14/1/2009,9.795,14.74,45.6,8.49,28.19,25.66,22.64,19.88,21.5
15/1/2009,10.1,14.84,46.17,8.1,28.34,25.84,22.74,20.37,21.7
16/1/2009,10.29,14.94,46.54,7.86,28.9,26.06,22.95,20.61,21.82
19/1/2009,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
20/1/2009,9.7,14.33,44.06,6.56,28.4,25.43,22.68,19.4,20.81
21/1/2009,9.97,15.02,47.02,7.53,28.72,25.97,22.79,19.99,21.34
22/1/2009,9.955,14.68,45.73,7.06,28.71,26.08,22.77,19.74,21.27
23/1/2009,9.9999,14.89,47.06,7.3,28.77,26.08,22.55,19.68,20.63
26/1/2009,10.145,15.07,47.93,7.17,29.46,25.94,22.7,19.82,20.87
27/1/2009,10.14,15.16,48.01,7.42,29.6,26.48,22.82,19.76,21.25
28/1/2009,10.585,15.59,49.32,8.37,29.79,26.89,23.05,20.6,21.86
29/1/2009,10.165,15.13,47.58,7.71,29.57,26.51,22.85,19.77,21.06
30/1/2009,9.835,14.68,46.92,7.5,28.98,26.23,22.15,19.28,20.61
2/2/2009,9.775,14.91,46.17,7.5,29.14,26.4,21.96,19.1,20.14
3/2/2009,9.98,15.21,46.97,7.36,29.27,27.08,22.44,19.64,20.51
4/2/2009,9.76,15.2,47.41,7.28,29.49,26.96,21.83,19.21,20.4
5/2/2009,10.09,15.44,48.57,7.4,29.7,27.19,22.14,19.57,20.64
6/2/2009,10.525,15.97,49.47,7.95,29.89,27.41,22.52,20.13,21.14
9/2/2009,10.495,16.01,49.65,8.04,29.724,27.33,22.3,20.07,21.54
10/2/2009,10.045,15.36,47.34,7.22,28.88,26.42,21.58,19.12,20.41
11/2/2009,10.06,15.39,46.8,7.57,28.79,26.75,21.7,19.27,20.57
12/2/2009,10.125,15.46,46.88,7.47,28.54,27.06,21.9,19.3,20.34
13/2/2009,10.03,15.39,46.99,7.19,28.37,26.65,21.56,18.99,20.34
16/2/2009,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
17/2/2009,9.73,14.75,43.74,6.47,27.14,26.19,21.248,18.27,19.31
18/2/2009,9.735,14.76,43.49,6.47,26.73,26.18,21.36,18.15,19.34
19/2/2009,9.905,14.4,43.5,6.13,26.848,26.13,21.63,17.96,18.91
20/2/2009,9.945,14.54,42.38,6.04,26.24,25.86,21.3,17.84,18.62
23/2/2009,9.685,13.87,40.4,5.83,25.61,25.35,20.75,17.44,17.9
24/2/2009,10.05,14.24,42.3,6.54,26.35,25.72,21.15,18.2,18.29
25/2/2009,10.035,14.37,42.05,6.5,26.18,25.2,20.95,18.03,17.85
26/2/2009,9.77,14.22,42.15,6.6,25.75,23.94,20.4872,17.65,17.54
27/2/2009,9.905,14.12,41.134,6.17,25.35,22.98,20.36,17.53,17.1
2/3/2009,9.535,13.78,38.12,5.78,24.55,21.99,19.97,16.87,15.98
3/3/2009,9.4,13.65,38.31,5.67,23.67,21.94,19.73,16.74,15.86
4/3/2009,9.63,14.01,40.14,5.59,23.89,22.57,20.11,17.11,16.3
5/3/2009,9.28,13.58,38.37,5.07,23.21,21.97,19.65,16.31,15.67
6/3/2009,9.15,13.65,38.79,5.02,23.18,22.29,19.71,16.32,15.5
9/3/2009,9.135,13.22,38.86,5.08,22.74,21.88,19.41,16.11,15.36
10/3/2009,9.83,13.98,40.83,5.84,23.04,22.67,19.77,17.1,16.52
11/3/2009,9.935,14.29,40.66,5.99,23,22.26,19.75,17.37,16.68
12/3/2009,10.305,14.7,41.88,6.61,23.3,23.35,20.26,18.01,17.22
13/3/2009,10.415,14.7,41.5,6.65,23.62,24.13,20.56,18.22,17.25
16/3/2009,10.255,14.57,42.03,6.52,24.26,23.87,20.88,17.79,17.44
17/3/2009,10.675,15.1,43.48,6.94,24.64,24.24,21.27,18.65,17.95
18/3/2009,11,15.31,43.92,7.64,25.44,24.28,21.16,19.24,18.29
